Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
O1613,2025-12-23,C048,Neha,Office Supplies,Printer Paper,A4 Paper,East,Patna,6,34999,0.1,188994.6,168311.47,20683.13
O1614,2025-09-28,C003,Amit,Office Supplies,Notebook,Classmate Notebook,West,Ahmedabad,5,634,0.2,2536.0,1937.86,598.14
O1615,2025-02-04,C014,Neha,Technology,Mobile,Samsung Mobile,East,Kolkata,9,28014,0.05,239519.7,195632.74,43886.96
O1616,2025-05-25,C067,Arjun,Furniture,Table,Computer Table,North,Lucknow,2,3340,0.05,6346.0,5333.39,1012.61
O1617,2025-05-12,C082,Kiran,Technology,Keyboard,Logitech Keyboard,East,Bhubaneswar,2,30925,0.2,49480.0,39429.51,10050.49
O1618,2025-05-20,C073,Priya,Office Supplies,Pen,Cello Pen,South,Chennai,2,33641,0.2,53825.6,43957.98,9867.62
O1619,2025-09-10,C014,Amit,Furniture,Desk,Study Desk,South,Chennai,5,59703,0.15,253737.75,148179.42,105558.33
O1620,2025-10-21,C061,Amit,Furniture,Chair,Executive Chair,South,Chennai,7,11383,0.0,79681.0,54275.0,25406.0
O1621,2025-07-19,C021,Ravi,Furniture,Desk,Study Desk,North,Jaipur,1,8533,0.1,7679.7,4486.18,3193.52
O1622,2025-08-08,C057,Sneha,Furniture,Chair,Office Chair,North,Lucknow,8,58244,0.1,419356.8,361988.83,57367.97
O1623,2025-11-27,C023,Priya,Furniture,Desk,Study Desk,North,Delhi,4,14349,0.05,54526.2,42569.87,11956.33
O1624,2025-01-18,C047,Rahul,Technology,Keyboard,HP Keyboard,North,Lucknow,7,13643,0.0,95501.0,84766.44,10734.56
O1625,2025-11-05,C010,Neha,Technology,Mobile,Apple iPhone,West,Pune,6,37365,0.2,179352.0,162120.43,17231.57
O1626,2025-11-20,C042,Arjun,Technology,Monitor,LG Monitor,North,Jaipur,4,46340,0.2,148288.0,123130.39,25157.61
O1627,2025-02-03,C053,Anjali,Furniture,Chair,Executive Chair,West,Pune,7,46430,0.0,325010.0,191189.17,133820.83
O1628,2025-03-31,C058,Vikram,Furniture,Chair,Executive Chair,South,Chennai,6,15472,0.1,83548.8,57423.94,26124.86
O1629,2025-10-09,C090,Ravi,Office Supplies,Printer Paper,Premium Paper,West,Pune,5,11321,0.15,48114.25,27997.01,20117.24
O1630,2025-11-04,C077,Anjali,Office Supplies,Printer Paper,Premium Paper,East,Kolkata,5,9712,0.2,38848.0,24349.23,14498.77
O1631,2025-09-12,C015,Sneha,Technology,Mobile,OnePlus Mobile,West,Pune,8,56034,0.15,381031.2,312658.71,68372.49
O1632,2025-08-25,C091,Neha,Technology,Mobile,Samsung Mobile,East,Patna,5,52986,0.2,211944.0,154742.59,57201.41
O1633,2025-10-27,C012,Vikram,Technology,Monitor,Samsung Monitor,East,Bhubaneswar,4,4811,0.2,15395.2,10425.04,4970.16
O1634,2025-11-08,C099,Kiran,Technology,Keyboard,HP Keyboard,South,Hyderabad,5,27673,0.15,117610.25,82937.47,34672.78
O1635,2025-02-25,C072,Kiran,Furniture,Table,Computer Table,South,Bangalore,6,35751,0.2,171604.8,117183.6,54421.2
O1636,2025-07-01,C051,Vikram,Office Supplies,Pen,Parker Pen,South,Bangalore,6,18930,0.2,90864.0,64481.68,26382.32
O1637,2025-01-09,C061,Kiran,Furniture,Cabinet,File Cabinet,North,Delhi,7,19503,0.05,129694.95,112930.07,16764.88
O1638,2025-09-17,C093,Anjali,Furniture,Desk,Office Desk,North,Lucknow,9,12378,0.05,105831.9,90219.25,15612.65
O1639,2025-06-16,C096,Vikram,Office Supplies,Notebook,Spiral Notebook,West,Pune,4,11432,0.05,43441.6,32134.77,11306.83
O1640,2025-10-21,C023,Amit,Technology,Keyboard,Logitech Keyboard,West,Ahmedabad,6,40970,0.05,233529.0,184283.15,49245.85
O1641,2025-09-04,C095,Ravi,Technology,Monitor,Dell Monitor,East,Patna,7,58341,0.0,408387.0,337608.65,70778.35
O1642,2025-07-14,C086,Rahul,Office Supplies,File,Document File,West,Mumbai,9,5680,0.1,46008.0,33712.6,12295.4
O1643,2025-12-17,C044,Vikram,Furniture,Table,Office Table,North,Lucknow,1,25263,0.2,20210.4,14488.14,5722.26
O1644,2025-05-25,C037,Arjun,Office Supplies,Pen,Parker Pen,East,Patna,7,56063,0.2,313952.8,223119.59,90833.21
O1645,2025-12-31,C044,Neha,Furniture,Chair,Executive Chair,North,Jaipur,4,33735,0.15,114699.0,98872.74,15826.26
O1646,2025-02-11,C041,Neha,Technology,Keyboard,Logitech Keyboard,East,Patna,2,14117,0.2,22587.2,12487.49,10099.71
O1647,2025-08-19,C078,Kiran,Technology,Mobile,OnePlus Mobile,North,Jaipur,3,24056,0.0,72168.0,60489.97,11678.03
O1648,2025-11-04,C061,Ravi,Furniture,Chair,Office Chair,South,Hyderabad,5,35997,0.0,179985.0,112583.79,67401.21
O1649,2025-02-12,C049,Sneha,Furniture,Desk,Office Desk,West,Pune,1,48880,0.0,48880.0,37997.98,10882.02
O1650,2025-04-02,C080,Ravi,Furniture,Cabinet,Storage Cabinet,West,Pune,9,54244,0.05,463786.2,345503.34,118282.86
O1651,2025-01-18,C047,Amit,Furniture,Desk,Study Desk,East,Bhubaneswar,6,41215,0.2,197832.0,120108.9,77723.1
O1652,2025-08-15,C040,Arjun,Technology,Laptop,Lenovo Laptop,East,Kolkata,1,47440,0.1,42696.0,37497.19,5198.81
O1653,2025-12-20,C085,Ravi,Technology,Monitor,Dell Monitor,North,Delhi,7,38967,0.15,231853.65,138218.42,93635.23
O1654,2025-12-03,C066,Arjun,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,5,31792,0.0,158960.0,145263.71,13696.29
O1655,2025-09-15,C063,Sneha,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,4,35244,0.0,140976.0,78892.49,62083.51
O1656,2025-02-08,C036,Ravi,Office Supplies,Notebook,Classmate Notebook,West,Pune,5,9049,0.1,40720.5,26251.94,14468.56
O1657,2025-11-03,C024,Kiran,Technology,Keyboard,HP Keyboard,South,Hyderabad,4,19259,0.2,61628.8,39498.17,22130.63
O1658,2025-07-28,C001,Anjali,Furniture,Table,Office Table,West,Pune,1,37761,0.1,33984.9,21008.96,12975.94
O1659,2025-03-17,C020,Rahul,Office Supplies,Printer Paper,Premium Paper,East,Kolkata,3,51001,0.1,137702.7,94578.04,43124.66
O1660,2025-01-27,C092,Priya,Technology,Laptop,Dell Laptop,South,Chennai,7,3039,0.05,20209.35,17944.27,2265.08
O1661,2025-02-07,C059,Anjali,Office Supplies,File,Office File,South,Chennai,8,27545,0.05,209342.0,146291.84,63050.16
O1662,2025-08-08,C030,Sneha,Office Supplies,Notebook,Spiral Notebook,East,Patna,3,35462,0.05,101066.7,65597.61,35469.09
O1663,2025-11-07,C068,Ravi,Office Supplies,Printer Paper,Premium Paper,South,Chennai,6,11522,0.15,58762.2,37732.84,21029.36
O1664,2025-12-25,C018,Priya,Technology,Laptop,Lenovo Laptop,South,Bangalore,5,38607,0.05,183383.25,101359.34,82023.91
O1665,2025-09-09,C034,Amit,Furniture,Desk,Study Desk,East,Bhubaneswar,1,38183,0.0,38183.0,31936.03,6246.97
O1666,2025-01-03,C086,Amit,Furniture,Table,Office Table,North,Lucknow,2,35471,0.05,67394.9,48319.22,19075.68
O1667,2025-01-04,C010,Neha,Furniture,Desk,Office Desk,South,Hyderabad,1,46698,0.2,37358.4,28688.28,8670.12
O1668,2025-01-04,C024,Arjun,Technology,Keyboard,HP Keyboard,West,Mumbai,9,45872,0.1,371563.2,225066.16,146497.04
O1669,2025-11-20,C046,Amit,Office Supplies,Printer Paper,A4 Paper,South,Chennai,3,42562,0.15,108533.1,78457.76,30075.34
O1670,2025-06-29,C066,Sneha,Technology,Keyboard,HP Keyboard,South,Bangalore,1,51276,0.05,48712.2,26983.2,21729.0
O1671,2025-08-04,C069,Sneha,Office Supplies,File,Document File,North,Lucknow,7,58278,0.1,367151.4,321785.05,45366.35
O1672,2025-12-19,C057,Ravi,Office Supplies,File,Office File,South,Hyderabad,5,57936,0.15,246228.0,187771.43,58456.57
O1673,2025-11-23,C056,Vikram,Furniture,Cabinet,Storage Cabinet,South,Bangalore,3,53211,0.2,127706.4,96713.57,30992.83
O1674,2025-01-20,C057,Priya,Furniture,Cabinet,Storage Cabinet,West,Ahmedabad,7,53328,0.05,354631.2,326920.26,27710.94
O1675,2025-04-01,C070,Amit,Furniture,Cabinet,File Cabinet,East,Patna,7,48884,0.2,273750.4,245576.24,28174.16
O1676,2025-10-16,C022,Priya,Furniture,Cabinet,Storage Cabinet,East,Kolkata,1,20416,0.2,16332.8,13979.41,2353.39
O1677,2025-11-16,C010,Vikram,Office Supplies,Notebook,Classmate Notebook,North,Jaipur,6,47576,0.2,228364.8,165337.45,63027.35
O1678,2025-01-02,C094,Anjali,Office Supplies,Printer Paper,Premium Paper,North,Lucknow,1,26739,0.1,24065.1,17938.53,6126.57
O1679,2025-11-10,C027,Vikram,Office Supplies,Notebook,Classmate Notebook,East,Kolkata,7,19191,0.2,107469.6,62344.35,45125.25
O1680,2025-08-12,C026,Arjun,Office Supplies,Pen,Parker Pen,South,Bangalore,6,35368,0.15,180376.8,143246.31,37130.49
O1681,2025-03-05,C029,Sneha,Technology,Keyboard,Logitech Keyboard,North,Delhi,3,23690,0.15,60409.5,44437.24,15972.26
O1682,2025-04-21,C082,Rahul,Office Supplies,Notebook,Spiral Notebook,North,Lucknow,1,59512,0.05,56536.4,32571.23,23965.17
O1683,2025-02-20,C002,Priya,Office Supplies,File,Office File,West,Ahmedabad,1,40078,0.15,34066.3,19280.82,14785.48
O1684,2025-08-18,C061,Vikram,Furniture,Cabinet,File Cabinet,East,Bhubaneswar,5,35692,0.05,169537.0,124685.79,44851.21
O1685,2025-08-06,C061,Kiran,Furniture,Cabinet,Storage Cabinet,North,Delhi,1,20050,0.0,20050.0,18895.48,1154.52
O1686,2025-05-24,C037,Arjun,Technology,Mobile,OnePlus Mobile,West,Pune,8,15720,0.1,113184.0,66893.07,46290.93
O1687,2025-07-05,C062,Amit,Office Supplies,File,Office File,East,Patna,5,57253,0.1,257638.5,226336.39,31302.11
O1688,2025-12-07,C064,Ravi,Furniture,Chair,Office Chair,East,Kolkata,5,15267,0.2,61068.0,39798.24,21269.76
O1689,2025-03-21,C036,Sneha,Furniture,Table,Office Table,North,Delhi,9,48833,0.05,417522.15,355414.7,62107.45
O1690,2025-06-15,C031,Kiran,Technology,Mobile,Samsung Mobile,North,Lucknow,7,3915,0.2,21924.0,12211.65,9712.35
O1691,2025-11-01,C043,Ravi,Technology,Laptop,Dell Laptop,South,Bangalore,8,26672,0.05,202707.2,147225.35,55481.85
O1692,2025-01-25,C073,Kiran,Office Supplies,Notebook,Classmate Notebook,North,Lucknow,4,49534,0.05,188229.2,113303.21,74925.99
O1693,2025-05-05,C058,Amit,Office Supplies,Notebook,Classmate Notebook,North,Jaipur,4,37628,0.2,120409.6,105375.3,15034.3
O1694,2025-04-13,C024,Sneha,Technology,Mobile,OnePlus Mobile,North,Jaipur,7,25701,0.15,152920.95,125262.55,27658.4
O1695,2025-09-16,C046,Neha,Technology,Laptop,Dell Laptop,West,Mumbai,5,29399,0.2,117596.0,91950.33,25645.67
O1696,2025-01-16,C059,Rahul,Office Supplies,Printer Paper,Premium Paper,East,Kolkata,1,5677,0.1,5109.3,4804.96,304.34
O1697,2025-08-06,C068,Kiran,Office Supplies,Pen,Parker Pen,East,Patna,9,36933,0.1,299157.3,264179.08,34978.22
O1698,2025-08-03,C071,Neha,Office Supplies,Notebook,Spiral Notebook,West,Pune,2,9418,0.0,18836.0,13031.11,5804.89
O1699,2025-05-12,C020,Priya,Office Supplies,Printer Paper,A4 Paper,South,Chennai,1,22472,0.05,21348.4,19486.7,1861.7
O1700,2025-11-06,C036,Anjali,Technology,Keyboard,HP Keyboard,East,Kolkata,1,19743,0.1,17768.7,11931.58,5837.12
O1701,2025-04-17,C053,Sneha,Office Supplies,Notebook,Spiral Notebook,North,Lucknow,1,46819,0.1,42137.1,25371.94,16765.16
O1702,2025-10-27,C047,Neha,Technology,Mobile,OnePlus Mobile,East,Kolkata,2,59001,0.05,112101.9,92018.81,20083.09
O1703,2025-09-01,C048,Rahul,Technology,Mobile,OnePlus Mobile,South,Hyderabad,3,38060,0.0,114180.0,70271.68,43908.32
O1704,2025-07-30,C082,Sneha,Office Supplies,Pen,Parker Pen,North,Lucknow,3,10295,0.05,29340.75,17393.54,11947.21
O1705,2025-06-20,C081,Kiran,Technology,Monitor,LG Monitor,West,Ahmedabad,5,8797,0.05,41785.75,30491.47,11294.28
O1706,2025-07-04,C029,Priya,Technology,Mobile,Samsung Mobile,South,Hyderabad,4,37063,0.05,140839.4,92559.5,48279.9
O1707,2025-06-21,C080,Arjun,Furniture,Chair,Office Chair,North,Jaipur,4,59573,0.05,226377.4,137736.75,88640.65
O1708,2025-11-09,C077,Sneha,Office Supplies,Pen,Cello Pen,North,Jaipur,2,31773,0.15,54014.1,47417.4,6596.7
O1709,2025-03-10,C031,Anjali,Office Supplies,Pen,Parker Pen,East,Kolkata,8,29583,0.05,224830.8,195163.05,29667.75
O1710,2025-07-04,C030,Anjali,Furniture,Cabinet,File Cabinet,North,Lucknow,2,18735,0.2,29976.0,26270.44,3705.56
O1711,2025-10-27,C035,Neha,Furniture,Table,Computer Table,West,Pune,4,34428,0.1,123940.8,76423.81,47516.99
O1712,2025-12-18,C082,Kiran,Office Supplies,Notebook,Spiral Notebook,South,Chennai,9,24847,0.15,190079.55,164343.21,25736.34
O1713,2025-09-12,C070,Amit,Furniture,Table,Computer Table,North,Lucknow,9,40197,0.2,289418.4,217067.73,72350.67
O1714,2025-07-07,C058,Rahul,Office Supplies,File,Office File,West,Pune,9,6369,0.2,45856.8,31545.26,14311.54
O1715,2025-04-14,C052,Amit,Furniture,Cabinet,File Cabinet,East,Bhubaneswar,7,39997,0.05,265980.05,161642.68,104337.37
O1716,2025-04-25,C020,Ravi,Technology,Monitor,LG Monitor,North,Lucknow,8,9925,0.0,79400.0,74130.52,5269.48
O1717,2025-01-26,C027,Arjun,Technology,Monitor,Dell Monitor,West,Ahmedabad,8,10550,0.1,75960.0,42384.86,33575.14
O1718,2025-01-16,C023,Neha,Furniture,Table,Office Table,West,Mumbai,1,24630,0.2,19704.0,16608.26,3095.74
O1719,2025-09-26,C028,Rahul,Furniture,Cabinet,Storage Cabinet,East,Kolkata,5,7956,0.05,37791.0,29819.1,7971.9
O1720,2025-02-08,C033,Vikram,Office Supplies,File,Office File,West,Pune,2,12504,0.05,23757.6,16475.82,7281.78
O1721,2025-08-04,C018,Anjali,Technology,Laptop,HP Laptop,North,Delhi,6,27281,0.05,155501.7,113586.53,41915.17
O1722,2025-04-09,C014,Amit,Furniture,Chair,Office Chair,North,Delhi,6,59441,0.05,338813.7,258590.11,80223.59
O1723,2025-07-02,C009,Sneha,Office Supplies,File,Document File,West,Pune,9,45880,0.0,412920.0,257105.7,155814.3
O1724,2025-04-30,C059,Amit,Furniture,Chair,Office Chair,North,Lucknow,2,4998,0.1,8996.4,5251.07,3745.33
O1725,2025-05-13,C067,Anjali,Office Supplies,Printer Paper,Premium Paper,South,Bangalore,3,19765,0.0,59295.0,36757.8,22537.2
O1726,2025-10-20,C045,Ravi,Furniture,Cabinet,File Cabinet,South,Bangalore,2,38511,0.2,61617.6,46438.92,15178.68
O1727,2025-10-26,C080,Vikram,Office Supplies,Pen,Cello Pen,West,Ahmedabad,3,47699,0.15,121632.45,76959.17,44673.28
O1728,2025-08-20,C026,Arjun,Technology,Keyboard,HP Keyboard,East,Patna,2,52987,0.05,100675.3,82765.19,17910.11
O1729,2025-10-21,C087,Kiran,Furniture,Table,Computer Table,South,Hyderabad,5,15782,0.05,74964.5,68188.43,6776.07
O1730,2025-01-17,C040,Vikram,Technology,Laptop,Dell Laptop,West,Pune,6,3171,0.15,16172.1,12024.78,4147.32
O1731,2025-09-24,C069,Arjun,Office Supplies,Printer Paper,A4 Paper,East,Bhubaneswar,8,18833,0.2,120531.2,80232.81,40298.39
O1732,2025-01-31,C011,Neha,Office Supplies,Notebook,Spiral Notebook,East,Patna,1,55818,0.2,44654.4,42115.53,2538.87
O1733,2025-06-29,C045,Kiran,Technology,Mobile,Samsung Mobile,West,Ahmedabad,2,33738,0.2,53980.8,47452.52,6528.28
O1734,2025-01-26,C070,Anjali,Technology,Keyboard,Logitech Keyboard,South,Chennai,4,10325,0.0,41300.0,31028.2,10271.8
O1735,2025-11-09,C035,Kiran,Technology,Monitor,Dell Monitor,South,Bangalore,5,16496,0.1,74232.0,59032.74,15199.26
O1736,2025-03-10,C088,Ravi,Furniture,Table,Office Table,South,Hyderabad,6,51686,0.15,263598.6,248198.89,15399.71
O1737,2025-07-24,C039,Anjali,Furniture,Chair,Executive Chair,East,Bhubaneswar,4,57951,0.05,220213.8,144079.3,76134.5
O1738,2025-06-27,C077,Priya,Furniture,Cabinet,Storage Cabinet,North,Lucknow,9,37963,0.05,324583.65,180587.99,143995.66
O1739,2025-11-01,C018,Neha,Office Supplies,Printer Paper,A4 Paper,West,Mumbai,6,15667,0.0,94002.0,80396.15,13605.85
O1740,2025-10-16,C025,Kiran,Furniture,Chair,Executive Chair,West,Ahmedabad,2,22144,0.2,35430.4,20986.09,14444.31
O1741,2025-03-18,C082,Neha,Technology,Monitor,Dell Monitor,West,Mumbai,4,55158,0.2,176505.6,131883.76,44621.84
O1742,2025-01-19,C091,Amit,Furniture,Table,Office Table,West,Pune,9,9220,0.2,66384.0,55790.74,10593.26
O1743,2025-01-11,C091,Vikram,Office Supplies,Printer Paper,A4 Paper,North,Delhi,4,58285,0.05,221483.0,190313.05,31169.95
O1744,2025-01-12,C035,Rahul,Technology,Laptop,HP Laptop,West,Mumbai,7,42355,0.1,266836.5,204835.29,62001.21
O1745,2025-03-07,C009,Kiran,Technology,Mobile,Apple iPhone,East,Kolkata,9,15593,0.1,126303.3,107838.78,18464.52
O1746,2025-10-28,C098,Vikram,Technology,Mobile,Apple iPhone,East,Bhubaneswar,7,13380,0.0,93660.0,86927.98,6732.02
O1747,2025-09-30,C014,Ravi,Technology,Mobile,OnePlus Mobile,North,Lucknow,8,23966,0.2,153382.4,92129.88,61252.52
O1748,2025-04-26,C082,Priya,Furniture,Cabinet,Storage Cabinet,South,Bangalore,6,12222,0.0,73332.0,49764.06,23567.94
O1749,2025-02-22,C092,Arjun,Technology,Mobile,Samsung Mobile,East,Patna,8,9207,0.05,69973.2,53265.51,16707.69
O1750,2025-04-11,C037,Priya,Office Supplies,File,Office File,West,Mumbai,7,26823,0.1,168984.9,103166.25,65818.65
O1751,2025-02-28,C090,Arjun,Office Supplies,Pen,Cello Pen,North,Lucknow,4,29159,0.05,110804.2,65906.86,44897.34
O1752,2025-02-19,C014,Amit,Office Supplies,Printer Paper,Premium Paper,North,Lucknow,8,9728,0.1,70041.6,60464.39,9577.21
O1753,2025-10-08,C021,Vikram,Furniture,Desk,Office Desk,West,Ahmedabad,3,41994,0.15,107084.7,88022.41,19062.29
O1754,2025-11-02,C023,Kiran,Office Supplies,File,Office File,East,Bhubaneswar,5,3871,0.15,16451.75,11030.41,5421.34
O1755,2025-12-19,C072,Arjun,Furniture,Cabinet,File Cabinet,South,Bangalore,3,12488,0.2,29971.2,18188.7,11782.5
O1756,2025-01-12,C066,Priya,Technology,Keyboard,Logitech Keyboard,West,Ahmedabad,2,1641,0.1,2953.8,2667.17,286.63
O1757,2025-10-10,C082,Ravi,Office Supplies,File,Office File,South,Bangalore,1,42499,0.1,38249.1,22411.25,15837.85
O1758,2025-01-24,C065,Priya,Technology,Keyboard,HP Keyboard,North,Jaipur,8,50322,0.1,362318.4,291836.26,70482.14
O1759,2025-04-03,C042,Priya,Technology,Monitor,Samsung Monitor,West,Mumbai,2,59374,0.05,112810.6,66125.92,46684.68
O1760,2025-04-10,C005,Rahul,Furniture,Table,Computer Table,East,Bhubaneswar,6,52560,0.2,252288.0,179222.4,73065.6
O1761,2025-04-02,C039,Neha,Technology,Mobile,OnePlus Mobile,East,Patna,9,40328,0.05,344804.4,239515.94,105288.46
O1762,2025-01-07,C028,Kiran,Office Supplies,Pen,Parker Pen,North,Jaipur,4,5709,0.05,21694.2,15011.79,6682.41
O1763,2025-11-19,C087,Neha,Office Supplies,Printer Paper,A4 Paper,West,Pune,4,42678,0.15,145105.2,117577.26,27527.94
O1764,2025-07-29,C041,Vikram,Office Supplies,Notebook,Classmate Notebook,North,Jaipur,3,2205,0.0,6615.0,5641.08,973.92
O1765,2025-07-10,C068,Arjun,Technology,Keyboard,HP Keyboard,East,Kolkata,3,52362,0.1,141377.4,78780.07,62597.33
O1766,2025-01-22,C003,Kiran,Office Supplies,File,Document File,South,Bangalore,1,45907,0.05,43611.65,32237.57,11374.08
O1767,2025-08-09,C094,Priya,Technology,Mobile,Apple iPhone,East,Bhubaneswar,6,3945,0.1,21303.0,14621.93,6681.07
O1768,2025-12-19,C006,Ravi,Technology,Monitor,LG Monitor,South,Hyderabad,2,16719,0.2,26750.4,21367.54,5382.86
O1769,2025-09-21,C057,Vikram,Technology,Monitor,Samsung Monitor,South,Bangalore,4,31108,0.2,99545.6,58831.3,40714.3
O1770,2025-08-30,C025,Arjun,Furniture,Chair,Executive Chair,West,Ahmedabad,2,50474,0.2,80758.4,76482.26,4276.14
O1771,2025-10-29,C038,Ravi,Furniture,Desk,Study Desk,East,Bhubaneswar,6,44782,0.1,241822.8,194056.81,47765.99
O1772,2025-08-09,C009,Rahul,Furniture,Chair,Office Chair,East,Bhubaneswar,1,3332,0.15,2832.2,2382.93,449.27
O1773,2025-04-25,C013,Rahul,Technology,Laptop,Dell Laptop,South,Chennai,5,21800,0.05,103550.0,85325.45,18224.55
O1774,2025-01-12,C010,Anjali,Technology,Monitor,LG Monitor,East,Bhubaneswar,9,468,0.0,4212.0,3005.18,1206.82
O1775,2025-11-08,C001,Ravi,Technology,Laptop,Dell Laptop,West,Pune,6,4359,0.2,20923.2,13542.54,7380.66
O1776,2025-11-04,C080,Neha,Furniture,Cabinet,File Cabinet,North,Lucknow,4,5634,0.1,20282.4,17692.45,2589.95
O1777,2025-12-28,C062,Vikram,Furniture,Chair,Office Chair,East,Kolkata,7,8687,0.1,54728.1,42561.61,12166.49
O1778,2025-05-25,C002,Priya,Technology,Laptop,HP Laptop,South,Hyderabad,7,54746,0.15,325738.7,289709.68,36029.02
O1779,2025-07-20,C023,Ravi,Office Supplies,File,Office File,East,Patna,1,11639,0.05,11057.05,9018.18,2038.87
O1780,2025-12-29,C054,Kiran,Furniture,Desk,Office Desk,South,Bangalore,5,10960,0.2,43840.0,41084.47,2755.53
O1781,2025-06-16,C037,Neha,Technology,Keyboard,Logitech Keyboard,South,Bangalore,3,20554,0.1,55495.8,52539.69,2956.11
O1782,2025-10-25,C076,Ravi,Furniture,Table,Computer Table,East,Kolkata,4,35518,0.0,142072.0,117544.74,24527.26
O1783,2025-06-15,C038,Kiran,Office Supplies,Printer Paper,Premium Paper,South,Hyderabad,2,39031,0.0,78062.0,63552.95,14509.05
O1784,2025-06-25,C012,Anjali,Technology,Laptop,HP Laptop,West,Ahmedabad,1,22706,0.0,22706.0,15312.99,7393.01
O1785,2025-07-01,C062,Kiran,Office Supplies,Pen,Parker Pen,East,Bhubaneswar,4,44294,0.05,168317.2,110232.57,58084.63
O1786,2025-05-01,C076,Kiran,Furniture,Cabinet,Storage Cabinet,South,Chennai,4,58553,0.1,210790.8,137194.79,73596.01
O1787,2025-02-15,C022,Ravi,Furniture,Desk,Study Desk,South,Bangalore,9,3485,0.1,28228.5,25396.27,2832.23
O1788,2025-04-14,C033,Amit,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,5,39701,0.05,188579.75,176798.4,11781.35
O1789,2025-07-31,C034,Rahul,Furniture,Table,Office Table,North,Delhi,6,6561,0.0,39366.0,33007.99,6358.01
O1790,2025-08-07,C059,Rahul,Furniture,Chair,Office Chair,North,Lucknow,4,37475,0.05,142405.0,126852.62,15552.38
O1791,2025-06-24,C034,Sneha,Office Supplies,File,Document File,North,Lucknow,6,17321,0.1,93533.4,71910.83,21622.57
O1792,2025-11-16,C083,Amit,Technology,Laptop,HP Laptop,East,Kolkata,8,42870,0.1,308664.0,229336.5,79327.5
O1793,2025-11-23,C055,Rahul,Furniture,Cabinet,Storage Cabinet,West,Ahmedabad,1,32724,0.15,27815.4,16030.55,11784.85
O1794,2025-04-04,C071,Rahul,Technology,Keyboard,Logitech Keyboard,South,Bangalore,9,30698,0.05,262467.9,226296.79,36171.11
O1795,2025-05-21,C023,Arjun,Office Supplies,Pen,Cello Pen,West,Mumbai,3,37410,0.15,95395.5,81905.56,13489.94
O1796,2025-05-08,C062,Priya,Furniture,Chair,Office Chair,East,Kolkata,2,42538,0.1,76568.4,57685.99,18882.41
O1797,2025-01-16,C039,Kiran,Office Supplies,File,Office File,West,Pune,7,43303,0.1,272808.9,201518.34,71290.56
O1798,2025-07-22,C088,Amit,Technology,Laptop,Lenovo Laptop,West,Pune,8,7344,0.2,47001.6,36278.1,10723.5
O1799,2025-12-25,C066,Arjun,Technology,Mobile,Apple iPhone,South,Bangalore,3,16809,0.1,45384.3,41086.81,4297.49
O1800,2025-04-25,C006,Priya,Furniture,Table,Office Table,South,Hyderabad,7,46332,0.0,324324.0,250914.77,73409.23
O1801,2025-07-25,C031,Rahul,Furniture,Cabinet,File Cabinet,South,Hyderabad,5,29111,0.0,145555.0,80549.88,65005.12
O1802,2025-12-08,C005,Sneha,Office Supplies,Pen,Parker Pen,East,Kolkata,5,23284,0.2,93136.0,58072.64,35063.36
O1803,2025-06-16,C084,Rahul,Furniture,Cabinet,File Cabinet,South,Chennai,5,36954,0.0,184770.0,156870.69,27899.31
O1804,2025-12-10,C003,Anjali,Furniture,Cabinet,Storage Cabinet,South,Hyderabad,8,34231,0.2,219078.4,152959.79,66118.61
O1805,2025-10-16,C005,Vikram,Office Supplies,Notebook,Spiral Notebook,West,Pune,2,38649,0.0,77298.0,57067.6,20230.4
O1806,2025-04-04,C099,Rahul,Technology,Monitor,Dell Monitor,East,Bhubaneswar,8,24486,0.1,176299.2,157216.54,19082.66
O1807,2025-12-29,C070,Sneha,Technology,Laptop,Dell Laptop,West,Ahmedabad,9,5852,0.05,50034.6,29855.6,20179.0
O1808,2025-01-22,C088,Anjali,Office Supplies,File,Office File,West,Pune,9,41808,0.2,301017.6,169935.36,131082.24
O1809,2025-08-15,C065,Sneha,Technology,Monitor,LG Monitor,East,Patna,8,47379,0.2,303225.6,245839.32,57386.28
O1810,2025-10-14,C033,Priya,Furniture,Cabinet,Storage Cabinet,West,Pune,2,17034,0.1,30661.2,26893.41,3767.79
O1811,2025-08-18,C015,Arjun,Technology,Mobile,Samsung Mobile,East,Patna,7,56672,0.0,396704.0,282782.79,113921.21
O1812,2025-02-26,C050,Priya,Office Supplies,File,Document File,West,Ahmedabad,4,25279,0.05,96060.2,60116.61,35943.59
O1813,2025-06-03,C071,Amit,Office Supplies,File,Document File,North,Delhi,8,41573,0.15,282696.4,202746.3,79950.1
O1814,2025-08-01,C020,Neha,Furniture,Table,Office Table,West,Mumbai,2,31195,0.0,62390.0,54487.88,7902.12
O1815,2025-12-19,C024,Sneha,Technology,Keyboard,HP Keyboard,West,Pune,4,11445,0.0,45780.0,27565.38,18214.62
O1816,2025-08-26,C065,Rahul,Technology,Monitor,Samsung Monitor,West,Mumbai,8,44848,0.05,340844.8,193386.25,147458.55
O1817,2025-02-11,C028,Arjun,Office Supplies,File,Office File,West,Mumbai,5,5044,0.05,23959.0,17019.34,6939.66
