Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Revenue_Before_Discount,Profit_Margin,Month,Year
O1478,2025-04-18,C004,Neha,Technology,Laptop,Dell Laptop,West,Pune,7,57896,0.05,385008.4,248275.66,136732.74,405272,35.51422254683274,2025-04,2025
O1479,2025-07-31,C006,Ravi,Furniture,Cabinet,Storage Cabinet,North,Lucknow,8,6109,0.0,48872.0,32909.78,15962.22,48872,32.661278441643475,2025-07,2025
O1480,2025-12-03,C041,Arjun,Office Supplies,File,Office File,North,Lucknow,1,40131,0.15,34111.35,23186.79,10924.56,40131,32.02617310660528,2025-12,2025
O1481,2025-09-04,C011,Vikram,Technology,Keyboard,HP Keyboard,East,Bhubaneswar,3,40569,0.0,121707.0,86422.3,35284.7,121707,28.99151240273772,2025-09,2025
O1482,2025-10-06,C074,Arjun,Office Supplies,Notebook,Spiral Notebook,East,Patna,1,47316,0.1,42584.4,39408.11,3176.29,47316,7.458811207860156,2025-10,2025
O1483,2025-01-25,C074,Vikram,Technology,Monitor,Dell Monitor,West,Ahmedabad,9,35839,0.05,306423.45,189484.47,116938.98,322551,38.16254271662302,2025-01,2025
O1484,2025-08-14,C010,Arjun,Technology,Mobile,OnePlus Mobile,North,Lucknow,9,33916,0.1,274719.6,217297.65,57421.95,305244,20.902021552157183,2025-08,2025
O1485,2025-03-05,C002,Anjali,Office Supplies,File,Office File,South,Chennai,7,31322,0.0,219254.0,140890.45,78363.55,219254,35.74098990212266,2025-03,2025
O1486,2025-07-06,C090,Amit,Furniture,Table,Computer Table,West,Ahmedabad,1,55126,0.05,52369.7,46775.68,5594.02,55126,10.681787369413994,2025-07,2025
O1487,2025-10-10,C079,Ravi,Technology,Keyboard,Logitech Keyboard,West,Ahmedabad,4,5977,0.05,22712.6,13054.16,9658.44,23908,42.52458987522345,2025-10,2025
O1488,2025-02-12,C017,Rahul,Office Supplies,File,Office File,West,Pune,8,46047,0.15,313119.6,223629.49,89490.11,368376,28.5801687278599,2025-02,2025
O1489,2025-06-29,C037,Arjun,Technology,Keyboard,Logitech Keyboard,North,Jaipur,5,58369,0.05,277252.75,225993.85,51258.9,291845,18.48814844938418,2025-06,2025
O1490,2025-10-12,C020,Anjali,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,5,53411,0.2,213644.0,182465.73,31178.27,267055,14.59356218756436,2025-10,2025
O1491,2025-10-02,C087,Priya,Furniture,Desk,Study Desk,North,Jaipur,2,39976,0.15,67959.2,53275.63,14683.57,79952,21.606449163615817,2025-10,2025
O1492,2025-11-25,C019,Amit,Technology,Monitor,LG Monitor,North,Delhi,4,35449,0.15,120526.6,109471.42,11055.18,141796,9.172398458099705,2025-11,2025
O1493,2025-01-05,C020,Neha,Furniture,Cabinet,File Cabinet,West,Mumbai,4,50284,0.15,170965.6,101252.09,69713.51,201136,40.776337462039145,2025-01,2025
O1494,2025-05-17,C095,Neha,Furniture,Desk,Office Desk,North,Jaipur,4,44431,0.05,168837.8,94888.28,73949.52,177724,43.79914924264591,2025-05,2025
O1495,2025-04-05,C053,Priya,Office Supplies,Pen,Cello Pen,West,Ahmedabad,9,10168,0.2,73209.6,58945.5,14264.1,91512,19.48392014162077,2025-04,2025
O1496,2025-03-29,C001,Neha,Office Supplies,Printer Paper,Premium Paper,North,Jaipur,8,32628,0.2,208819.2,150735.96,58083.24,261024,27.815085969106285,2025-03,2025
O1497,2025-12-14,C096,Rahul,Technology,Keyboard,Logitech Keyboard,North,Lucknow,2,58351,0.0,116702.0,105727.97,10974.03,116702,9.40346352247605,2025-12,2025
O1498,2025-10-23,C050,Arjun,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,2,30413,0.15,51702.1,30563.03,21139.07,60826,40.886288951512604,2025-10,2025
O1499,2025-01-30,C084,Amit,Office Supplies,Pen,Parker Pen,South,Chennai,2,24468,0.05,46489.2,36268.26,10220.94,48936,21.985622467153664,2025-01,2025
O1500,2025-02-11,C047,Kiran,Technology,Keyboard,Logitech Keyboard,North,Jaipur,8,55108,0.2,352691.2,287251.56,65439.64,440864,18.554372777092254,2025-02,2025
O1501,2025-12-02,C034,Vikram,Furniture,Cabinet,File Cabinet,North,Delhi,4,56149,0.1,202136.4,120347.23,81789.17,224596,40.46236600632048,2025-12,2025
O1502,2025-10-03,C039,Priya,Technology,Mobile,Samsung Mobile,East,Bhubaneswar,9,25197,0.0,226773.0,148181.79,78591.21,226773,34.656334748845765,2025-10,2025
O1503,2025-01-12,C028,Sneha,Technology,Monitor,LG Monitor,West,Pune,9,5297,0.05,45289.35,25822.48,19466.87,47673,42.98332831007731,2025-01,2025
O1504,2025-11-28,C022,Ravi,Technology,Monitor,Dell Monitor,North,Jaipur,5,24309,0.05,115467.75,105873.21,9594.54,121545,8.309281162922115,2025-11,2025
O1505,2025-06-13,C020,Priya,Furniture,Cabinet,File Cabinet,East,Bhubaneswar,4,53787,0.0,215148.0,144827.86,70320.14,215148,32.684542733374236,2025-06,2025
O1506,2025-07-25,C070,Rahul,Furniture,Desk,Office Desk,East,Kolkata,5,11000,0.1,49500.0,38975.54,10524.46,55000,21.26153535353535,2025-07,2025
O1507,2025-04-19,C027,Sneha,Technology,Monitor,LG Monitor,South,Bangalore,1,25356,0.15,21552.6,17455.78,4096.82,25356,19.008472295685902,2025-04,2025
O1508,2025-03-24,C054,Neha,Office Supplies,Printer Paper,Premium Paper,West,Pune,1,34136,0.1,30722.4,21279.52,9442.88,34136,30.736140405697466,2025-03,2025
O1509,2025-11-21,C091,Anjali,Technology,Monitor,Samsung Monitor,South,Hyderabad,6,9826,0.0,58956.0,41482.45,17473.55,58956,29.638289571884112,2025-11,2025
O1510,2025-08-06,C016,Arjun,Office Supplies,Notebook,Spiral Notebook,East,Patna,7,4178,0.1,26321.4,20076.61,6244.79,29246,23.72514379934198,2025-08,2025
O1511,2025-12-06,C070,Ravi,Furniture,Desk,Office Desk,West,Pune,5,15570,0.0,77850.0,55357.69,22492.31,77850,28.891856133590238,2025-12,2025
O1512,2025-07-31,C020,Anjali,Technology,Keyboard,Logitech Keyboard,South,Bangalore,3,27432,0.1,74066.4,44278.73,29787.67,82296,40.217521035179246,2025-07,2025
O1513,2025-07-07,C057,Amit,Office Supplies,Printer Paper,A4 Paper,North,Lucknow,6,7230,0.2,34704.0,29919.68,4784.32,43380,13.7860765329645,2025-07,2025
O1514,2025-12-12,C026,Neha,Office Supplies,Notebook,Classmate Notebook,North,Lucknow,3,20523,0.15,52333.65,40318.91,12014.74,61569,22.957962993217556,2025-12,2025
O1515,2025-09-24,C026,Vikram,Office Supplies,Notebook,Spiral Notebook,South,Bangalore,7,39446,0.15,234703.7,173602.28,61101.42,276122,26.03342853137807,2025-09,2025
O1516,2025-08-08,C065,Arjun,Office Supplies,File,Document File,North,Lucknow,3,42531,0.15,108454.05,73001.33,35452.72,127593,32.68916190773881,2025-08,2025
O1517,2025-06-03,C012,Arjun,Office Supplies,Printer Paper,Premium Paper,West,Ahmedabad,7,44448,0.15,264465.6,165548.71,98916.89,311136,37.402554434300725,2025-06,2025
O1518,2025-09-17,C075,Rahul,Technology,Laptop,HP Laptop,South,Hyderabad,9,57824,0.0,520416.0,487431.52,32984.48,520416,6.338098751767818,2025-09,2025
O1519,2025-01-28,C057,Vikram,Office Supplies,Pen,Cello Pen,West,Pune,9,40250,0.2,289800.0,173352.26,116447.74,362250,40.182104899930984,2025-01,2025
O1520,2025-09-30,C067,Sneha,Technology,Mobile,Samsung Mobile,West,Mumbai,4,27505,0.1,99018.0,80525.49,18492.51,110020,18.6759074107738,2025-09,2025
O1521,2025-06-30,C064,Amit,Technology,Laptop,Lenovo Laptop,North,Delhi,3,14793,0.05,42160.05,33542.19,8617.86,44379,20.440820160317646,2025-06,2025
O1522,2025-06-18,C074,Vikram,Furniture,Table,Computer Table,West,Mumbai,7,32121,0.0,224847.0,209518.36,15328.64,224847,6.817364696882769,2025-06,2025
O1523,2025-07-07,C034,Sneha,Technology,Monitor,Dell Monitor,North,Jaipur,4,58116,0.0,232464.0,142968.89,89495.11,232464,38.498481485305255,2025-07,2025
O1524,2025-10-18,C008,Ravi,Technology,Keyboard,Logitech Keyboard,North,Jaipur,4,56932,0.05,216341.6,194440.31,21901.29,227728,10.123476021255275,2025-10,2025
O1525,2025-01-16,C099,Sneha,Office Supplies,Printer Paper,Premium Paper,East,Patna,9,48885,0.15,373970.25,250010.45,123959.8,439965,33.14696824145771,2025-01,2025
O1526,2025-10-05,C075,Priya,Technology,Laptop,Lenovo Laptop,East,Bhubaneswar,7,15948,0.15,94890.6,59810.34,35080.26,111636,36.96916238278607,2025-10,2025
O1527,2025-12-12,C087,Vikram,Furniture,Cabinet,Storage Cabinet,North,Delhi,7,39264,0.0,274848.0,186687.72,88160.28,274848,32.07601292350681,2025-12,2025
O1528,2025-12-23,C030,Anjali,Technology,Mobile,OnePlus Mobile,East,Bhubaneswar,3,9416,0.05,26835.6,20992.37,5843.23,28248,21.774173113327073,2025-12,2025
O1529,2025-01-29,C033,Kiran,Furniture,Chair,Executive Chair,South,Chennai,7,33772,0.2,189123.2,104994.18,84129.02,236404,44.48371220453123,2025-01,2025
O1530,2025-07-29,C038,Kiran,Office Supplies,Pen,Cello Pen,West,Mumbai,6,24949,0.1,134724.6,84299.0,50425.6,149694,37.42865074381368,2025-07,2025
O1531,2025-04-08,C093,Ravi,Furniture,Chair,Executive Chair,West,Ahmedabad,4,41950,0.05,159410.0,104539.28,54870.72,167800,34.421127909165044,2025-04,2025
O1532,2025-09-08,C016,Neha,Furniture,Table,Computer Table,West,Pune,9,55898,0.0,503082.0,279626.49,223455.51,503082,44.41731367848581,2025-09,2025
O1533,2025-02-11,C053,Vikram,Office Supplies,File,Office File,South,Chennai,6,6659,0.2,31963.2,25306.66,6656.54,39954,20.825636982529907,2025-02,2025
O1534,2025-02-04,C006,Amit,Office Supplies,File,Document File,West,Ahmedabad,3,46518,0.05,132576.3,83644.72,48931.58,139554,36.90824076399779,2025-02,2025
O1535,2025-02-14,C008,Neha,Technology,Laptop,Lenovo Laptop,West,Ahmedabad,4,37138,0.15,126269.2,69818.49,56450.71,148552,44.70663471377026,2025-02,2025
O1536,2025-04-23,C044,Rahul,Technology,Monitor,Dell Monitor,East,Bhubaneswar,5,17500,0.05,83125.0,51879.21,31245.79,87500,37.58892030075188,2025-04,2025
O1537,2025-07-07,C026,Anjali,Furniture,Desk,Study Desk,North,Delhi,9,33173,0.15,253773.45,239463.83,14309.62,298557,5.6387380161321055,2025-07,2025
O1538,2025-05-21,C043,Priya,Technology,Monitor,Samsung Monitor,North,Lucknow,5,26126,0.0,130630.0,79295.37,51334.63,130630,39.297734058026485,2025-05,2025
O1539,2025-08-08,C097,Sneha,Office Supplies,Printer Paper,A4 Paper,South,Bangalore,8,29950,0.0,239600.0,171596.06,68003.94,239600,28.382278797996662,2025-08,2025
O1540,2025-01-25,C020,Amit,Furniture,Chair,Executive Chair,East,Patna,8,58985,0.2,377504.0,243403.1,134100.9,471880,35.523040815461556,2025-01,2025
O1541,2025-04-24,C055,Arjun,Furniture,Desk,Study Desk,North,Jaipur,7,32213,0.15,191667.35,110993.41,80673.94,225491,42.090601242204265,2025-04,2025
O1542,2025-07-12,C051,Neha,Office Supplies,File,Office File,North,Jaipur,6,14992,0.15,76459.2,57034.6,19424.6,89952,25.405183418084416,2025-07,2025
O1543,2025-07-06,C033,Arjun,Furniture,Desk,Study Desk,North,Lucknow,2,55471,0.15,94300.7,67708.32,26592.38,110942,28.19955737338111,2025-07,2025
O1544,2025-06-17,C080,Amit,Office Supplies,Printer Paper,A4 Paper,North,Delhi,5,14845,0.1,66802.5,40481.98,26320.52,74225,39.40050147823809,2025-06,2025
O1545,2025-06-22,C046,Ravi,Technology,Mobile,Apple iPhone,East,Bhubaneswar,6,39539,0.15,201648.9,165388.88,36260.02,237234,17.981759384752408,2025-06,2025
O1546,2025-05-14,C023,Arjun,Office Supplies,File,Document File,South,Chennai,8,28856,0.0,230848.0,164741.0,66107.0,230848,28.636592043249237,2025-05,2025
O1547,2025-04-13,C023,Priya,Office Supplies,File,Office File,West,Pune,2,6074,0.0,12148.0,9868.57,2279.43,12148,18.763829436944352,2025-04,2025
O1548,2025-12-13,C009,Kiran,Office Supplies,File,Document File,West,Pune,7,1173,0.15,6979.35,5791.02,1188.33,8211,17.026370650562015,2025-12,2025
O1549,2025-12-09,C020,Kiran,Technology,Laptop,Lenovo Laptop,South,Chennai,8,2259,0.2,14457.6,10774.83,3682.77,18072,25.47290006640106,2025-12,2025
O1550,2025-05-14,C075,Anjali,Furniture,Chair,Executive Chair,South,Hyderabad,2,30332,0.05,57630.8,31845.96,25784.84,60664,44.74142298909611,2025-05,2025
O1551,2025-12-21,C097,Ravi,Technology,Mobile,OnePlus Mobile,South,Bangalore,2,29963,0.1,53933.4,33425.96,20507.44,59926,38.023636559163705,2025-12,2025
O1552,2025-05-06,C098,Anjali,Office Supplies,Pen,Cello Pen,South,Hyderabad,8,50310,0.0,402480.0,252965.81,149514.19,402480,37.1482284834029,2025-05,2025
O1553,2025-02-11,C019,Rahul,Furniture,Chair,Office Chair,West,Ahmedabad,9,53875,0.1,436387.5,284654.47,151733.03,484875,34.77025121022027,2025-02,2025
O1554,2025-05-14,C021,Vikram,Furniture,Cabinet,Storage Cabinet,East,Patna,2,16005,0.0,32010.0,24713.43,7296.57,32010,22.794657919400187,2025-05,2025
O1555,2025-09-01,C018,Ravi,Furniture,Cabinet,File Cabinet,East,Patna,7,14722,0.05,97901.3,84103.91,13797.39,103054,14.093163216423072,2025-09,2025
O1556,2025-07-28,C016,Arjun,Technology,Laptop,Lenovo Laptop,West,Ahmedabad,8,32364,0.2,207129.6,180091.38,27038.22,258912,13.053769234334444,2025-07,2025
O1557,2025-04-03,C013,Sneha,Technology,Keyboard,Logitech Keyboard,West,Mumbai,4,39090,0.05,148542.0,134336.27,14205.73,156360,9.563443335891533,2025-04,2025
O1558,2025-09-13,C009,Kiran,Furniture,Chair,Executive Chair,South,Bangalore,9,29803,0.1,241404.3,137525.22,103879.08,268227,43.03116390221716,2025-09,2025
O1559,2025-03-15,C073,Sneha,Office Supplies,File,Office File,South,Chennai,4,53723,0.2,171913.6,140961.81,30951.79,214892,18.004270749958117,2025-03,2025
O1560,2025-07-25,C090,Arjun,Office Supplies,Pen,Cello Pen,East,Patna,7,59275,0.2,331940.0,306652.0,25288.0,414925,7.618244261011026,2025-07,2025
O1561,2025-05-10,C025,Vikram,Technology,Monitor,Samsung Monitor,South,Bangalore,2,25463,0.15,43287.1,24750.98,18536.12,50926,42.82134862349291,2025-05,2025
O1562,2025-12-06,C064,Kiran,Office Supplies,Printer Paper,Premium Paper,West,Pune,3,43805,0.1,118273.5,85273.61,32999.89,131415,27.90133884597987,2025-12,2025
O1563,2025-02-04,C055,Rahul,Office Supplies,Pen,Parker Pen,East,Patna,8,3532,0.15,24017.6,20847.83,3169.77,28256,13.197696689094665,2025-02,2025
O1564,2025-08-20,C051,Ravi,Office Supplies,Pen,Cello Pen,West,Pune,3,27028,0.0,81084.0,73891.79,7192.21,81084,8.87007301070495,2025-08,2025
O1565,2025-06-04,C010,Priya,Furniture,Cabinet,Storage Cabinet,East,Patna,1,28450,0.2,22760.0,20335.59,2424.41,28450,10.652065026362038,2025-06,2025
O1566,2025-11-27,C026,Arjun,Technology,Mobile,OnePlus Mobile,West,Pune,9,1562,0.0,14058.0,11495.83,2562.17,14058,18.22570778204581,2025-11,2025
O1567,2025-01-21,C054,Ravi,Furniture,Table,Computer Table,West,Ahmedabad,6,54560,0.1,294624.0,274281.6,20342.4,327360,6.90452916259368,2025-01,2025
O1568,2025-04-19,C001,Ravi,Office Supplies,Pen,Parker Pen,East,Patna,4,52435,0.1,188766.0,164471.43,24294.57,209740,12.870204380026065,2025-04,2025
O1569,2025-08-18,C071,Neha,Furniture,Cabinet,File Cabinet,West,Ahmedabad,6,6480,0.1,34992.0,32675.14,2316.86,38880,6.621113397347965,2025-08,2025
O1570,2025-07-06,C081,Arjun,Technology,Monitor,Samsung Monitor,North,Delhi,1,8981,0.15,7633.85,5963.04,1670.81,8981,21.886859186386946,2025-07,2025
O1571,2025-04-05,C017,Ravi,Technology,Keyboard,HP Keyboard,West,Ahmedabad,3,8407,0.2,20176.8,18539.99,1636.81,25221,8.112336941437691,2025-04,2025
O1572,2025-10-19,C008,Arjun,Office Supplies,Pen,Cello Pen,North,Jaipur,2,5554,0.1,9997.2,8214.35,1782.85,11108,17.833493378145878,2025-10,2025
O1573,2025-08-10,C013,Rahul,Furniture,Desk,Office Desk,South,Chennai,8,22091,0.2,141382.4,85635.55,55746.85,176728,39.42983709429179,2025-08,2025
O1574,2025-07-11,C025,Amit,Furniture,Table,Office Table,East,Bhubaneswar,9,48576,0.05,415324.8,256248.71,159076.09,437184,38.30161117274962,2025-07,2025
O1575,2025-04-03,C084,Kiran,Furniture,Cabinet,File Cabinet,North,Jaipur,1,13768,0.0,13768.0,10851.2,2916.8,13768,21.18535735037769,2025-04,2025
O1576,2025-12-02,C058,Neha,Technology,Laptop,HP Laptop,West,Mumbai,2,19165,0.0,38330.0,23187.53,15142.47,38330,39.5055309157318,2025-12,2025
O1577,2025-05-28,C064,Arjun,Furniture,Cabinet,File Cabinet,West,Pune,6,10932,0.0,65592.0,47495.49,18096.51,65592,27.589507866813022,2025-05,2025
O1578,2025-12-08,C064,Amit,Technology,Laptop,Dell Laptop,South,Chennai,9,55205,0.0,496845.0,383330.51,113514.49,496845,22.847062967323815,2025-12,2025
O1579,2025-01-01,C088,Sneha,Furniture,Table,Office Table,South,Chennai,1,27050,0.0,27050.0,17386.02,9663.98,27050,35.726358595194085,2025-01,2025
O1580,2025-08-16,C060,Amit,Technology,Mobile,Apple iPhone,West,Ahmedabad,1,59775,0.05,56786.25,33744.74,23041.51,59775,40.57586123401351,2025-08,2025
O1581,2025-01-18,C054,Rahul,Furniture,Cabinet,Storage Cabinet,West,Pune,8,9371,0.0,74968.0,52981.71,21986.29,74968,29.32756642834276,2025-01,2025
O1582,2025-10-13,C098,Vikram,Technology,Monitor,Samsung Monitor,South,Chennai,1,46258,0.05,43945.1,39393.01,4552.09,46258,10.358583778396227,2025-10,2025
O1583,2025-11-01,C052,Priya,Office Supplies,File,Document File,North,Jaipur,7,30091,0.05,200105.15,153152.08,46953.07,210637,23.464198697534773,2025-11,2025
O1584,2025-07-03,C051,Amit,Office Supplies,Notebook,Classmate Notebook,North,Jaipur,9,38750,0.15,296437.5,276166.19,20271.31,348750,6.8383082437275995,2025-07,2025
O1585,2025-07-04,C055,Arjun,Office Supplies,Pen,Cello Pen,South,Chennai,1,52692,0.1,47422.8,34204.27,13218.53,52692,27.873786448712433,2025-07,2025
O1586,2025-02-11,C098,Rahul,Furniture,Table,Office Table,North,Lucknow,4,18657,0.2,59702.4,50446.38,9256.02,74628,15.503597845312752,2025-02,2025
O1587,2025-10-05,C067,Ravi,Office Supplies,Pen,Cello Pen,North,Lucknow,1,34185,0.0,34185.0,30346.91,3838.09,34185,11.227409682609332,2025-10,2025
O1588,2025-12-07,C093,Amit,Office Supplies,File,Office File,East,Bhubaneswar,3,27861,0.2,66866.4,37919.66,28946.74,83583,43.290411925870096,2025-12,2025
O1589,2025-02-23,C040,Vikram,Technology,Laptop,Lenovo Laptop,South,Bangalore,5,47128,0.15,200294.0,145419.14,54874.86,235640,27.39715618041479,2025-02,2025
O1590,2025-04-18,C079,Priya,Technology,Keyboard,HP Keyboard,East,Patna,1,12062,0.15,10252.7,8123.94,2128.76,12062,20.762920986666927,2025-04,2025
O1591,2025-05-05,C081,Kiran,Furniture,Chair,Executive Chair,North,Jaipur,7,53955,0.1,339916.5,282257.87,57658.63,377685,16.96258639989527,2025-05,2025
O1592,2025-07-30,C018,Amit,Furniture,Table,Computer Table,South,Hyderabad,6,54098,0.2,259670.4,184521.54,75148.86,324588,28.940094827904915,2025-07,2025
O1593,2025-04-07,C079,Sneha,Technology,Laptop,Lenovo Laptop,West,Pune,7,36786,0.15,218876.7,205272.72,13603.98,257502,6.215362347842414,2025-04,2025
O1594,2025-03-28,C038,Neha,Technology,Monitor,Samsung Monitor,South,Hyderabad,2,50842,0.05,96599.8,57329.37,39270.43,101684,40.65270321470645,2025-03,2025
O1595,2025-06-18,C023,Neha,Furniture,Chair,Executive Chair,West,Ahmedabad,3,35328,0.05,100684.8,73511.28,27173.52,105984,26.98870137299771,2025-06,2025
O1596,2025-06-29,C096,Amit,Office Supplies,Pen,Cello Pen,West,Pune,7,49868,0.0,349076.0,270445.07,78630.93,349076,22.525447180556668,2025-06,2025
O1597,2025-03-15,C063,Vikram,Office Supplies,Pen,Parker Pen,North,Jaipur,4,46072,0.15,156644.8,94442.32,62202.48,184288,39.709253036168455,2025-03,2025
O1598,2025-05-10,C036,Priya,Office Supplies,Printer Paper,Premium Paper,East,Kolkata,1,3665,0.1,3298.5,2870.93,427.57,3665,12.962558738820675,2025-05,2025
O1599,2025-03-15,C025,Kiran,Office Supplies,Notebook,Classmate Notebook,South,Bangalore,6,48739,0.05,277812.3,187923.5,89888.8,292434,32.355946802931335,2025-03,2025
O1600,2025-08-17,C057,Priya,Office Supplies,Notebook,Spiral Notebook,South,Hyderabad,8,32267,0.0,258136.0,151242.86,106893.14,258136,41.40962128490408,2025-08,2025
O1601,2025-04-04,C040,Vikram,Technology,Keyboard,HP Keyboard,East,Kolkata,4,15796,0.0,63184.0,38837.8,24346.2,63184,38.53222334768296,2025-04,2025
O1602,2025-02-11,C084,Kiran,Office Supplies,Notebook,Classmate Notebook,North,Lucknow,8,25261,0.2,161670.4,145607.72,16062.68,202088,9.935448913344683,2025-02,2025
O1603,2025-02-16,C009,Kiran,Technology,Mobile,Samsung Mobile,South,Chennai,1,33024,0.15,28070.4,26128.63,1941.77,33024,6.91750028499772,2025-02,2025
O1604,2025-12-04,C096,Kiran,Office Supplies,File,Document File,East,Bhubaneswar,9,42237,0.05,361126.35,236429.58,124696.77,380133,34.52995606662322,2025-12,2025
O1605,2025-07-03,C063,Arjun,Office Supplies,Pen,Parker Pen,North,Lucknow,1,30799,0.0,30799.0,22247.45,8551.55,30799,27.76567421020163,2025-07,2025
O1606,2025-09-20,C046,Sneha,Office Supplies,Notebook,Classmate Notebook,North,Lucknow,8,21911,0.15,148994.8,138028.33,10966.47,175288,7.36030384953032,2025-09,2025
O1607,2025-12-14,C006,Sneha,Technology,Mobile,OnePlus Mobile,South,Hyderabad,9,23917,0.05,204490.35,160191.32,44299.03,215253,21.663139605365238,2025-12,2025
O1608,2025-07-31,C063,Arjun,Office Supplies,Notebook,Spiral Notebook,West,Pune,7,40196,0.05,267303.4,149889.6,117413.8,281372,43.92529238311222,2025-07,2025
O1609,2025-09-26,C078,Ravi,Technology,Mobile,Apple iPhone,North,Jaipur,1,25839,0.05,24547.05,18656.24,5890.81,25839,23.998036423928742,2025-09,2025
O1610,2025-03-28,C079,Neha,Furniture,Table,Computer Table,North,Delhi,4,43019,0.05,163472.2,91353.88,72118.32,172076,44.11656538542945,2025-03,2025
O1611,2025-04-10,C078,Arjun,Technology,Mobile,OnePlus Mobile,East,Patna,3,29978,0.15,76443.9,63474.91,12968.99,89934,16.965369375450496,2025-04,2025
O1612,2025-05-03,C094,Kiran,Furniture,Cabinet,File Cabinet,North,Jaipur,4,49529,0.05,188210.2,128196.96,60013.24,198116,31.886284590314446,2025-05,2025
O1613,2025-12-23,C048,Neha,Office Supplies,Printer Paper,A4 Paper,East,Patna,6,34999,0.1,188994.6,168311.47,20683.13,209994,10.943767705532327,2025-12,2025
O1614,2025-09-28,C003,Amit,Office Supplies,Notebook,Classmate Notebook,West,Ahmedabad,5,634,0.2,2536.0,1937.86,598.14,3170,23.585962145110408,2025-09,2025
O1615,2025-02-04,C014,Neha,Technology,Mobile,Samsung Mobile,East,Kolkata,9,28014,0.05,239519.7,195632.74,43886.96,252126,18.32290204104297,2025-02,2025
O1616,2025-05-25,C067,Arjun,Furniture,Table,Computer Table,North,Lucknow,2,3340,0.05,6346.0,5333.39,1012.61,6680,15.956665616136148,2025-05,2025
O1617,2025-05-12,C082,Kiran,Technology,Keyboard,Logitech Keyboard,East,Bhubaneswar,2,30925,0.2,49480.0,39429.51,10050.49,61850,20.312227162489894,2025-05,2025
O1618,2025-05-20,C073,Priya,Office Supplies,Pen,Cello Pen,South,Chennai,2,33641,0.2,53825.6,43957.98,9867.62,67282,18.332577806842842,2025-05,2025
O1619,2025-09-10,C014,Amit,Furniture,Desk,Study Desk,South,Chennai,5,59703,0.15,253737.75,148179.42,105558.33,298515,41.60135021296595,2025-09,2025
O1620,2025-10-21,C061,Amit,Furniture,Chair,Executive Chair,South,Chennai,7,11383,0.0,79681.0,54275.0,25406.0,79681,31.88464000200801,2025-10,2025
O1621,2025-07-19,C021,Ravi,Furniture,Desk,Study Desk,North,Jaipur,1,8533,0.1,7679.7,4486.18,3193.52,8533,41.58391603838692,2025-07,2025
O1622,2025-08-08,C057,Sneha,Furniture,Chair,Office Chair,North,Lucknow,8,58244,0.1,419356.8,361988.83,57367.97,465952,13.679990404352571,2025-08,2025
O1623,2025-11-27,C023,Priya,Furniture,Desk,Study Desk,North,Delhi,4,14349,0.05,54526.2,42569.87,11956.33,57396,21.927678803951128,2025-11,2025
O1624,2025-01-18,C047,Rahul,Technology,Keyboard,HP Keyboard,North,Lucknow,7,13643,0.0,95501.0,84766.44,10734.56,95501,11.240259264300898,2025-01,2025
O1625,2025-11-05,C010,Neha,Technology,Mobile,Apple iPhone,West,Pune,6,37365,0.2,179352.0,162120.43,17231.57,224190,9.60768210000446,2025-11,2025
O1626,2025-11-20,C042,Arjun,Technology,Monitor,LG Monitor,North,Jaipur,4,46340,0.2,148288.0,123130.39,25157.61,185360,16.965371439361242,2025-11,2025
O1627,2025-02-03,C053,Anjali,Furniture,Chair,Executive Chair,West,Pune,7,46430,0.0,325010.0,191189.17,133820.83,325010,41.17437309621242,2025-02,2025
O1628,2025-03-31,C058,Vikram,Furniture,Chair,Executive Chair,South,Chennai,6,15472,0.1,83548.8,57423.94,26124.86,92832,31.26898291776782,2025-03,2025
O1629,2025-10-09,C090,Ravi,Office Supplies,Printer Paper,Premium Paper,West,Pune,5,11321,0.15,48114.25,27997.01,20117.24,56605,41.811396831500026,2025-10,2025
O1630,2025-11-04,C077,Anjali,Office Supplies,Printer Paper,Premium Paper,East,Kolkata,5,9712,0.2,38848.0,24349.23,14498.77,48560,37.321792627677105,2025-11,2025
O1631,2025-09-12,C015,Sneha,Technology,Mobile,OnePlus Mobile,West,Pune,8,56034,0.15,381031.2,312658.71,68372.49,448272,17.944065997745067,2025-09,2025
O1632,2025-08-25,C091,Neha,Technology,Mobile,Samsung Mobile,East,Patna,5,52986,0.2,211944.0,154742.59,57201.41,264930,26.988926320160044,2025-08,2025
O1633,2025-10-27,C012,Vikram,Technology,Monitor,Samsung Monitor,East,Bhubaneswar,4,4811,0.2,15395.2,10425.04,4970.16,19244,32.28382872583662,2025-10,2025
O1634,2025-11-08,C099,Kiran,Technology,Keyboard,HP Keyboard,South,Hyderabad,5,27673,0.15,117610.25,82937.47,34672.78,138365,29.48108689506229,2025-11,2025
O1635,2025-02-25,C072,Kiran,Furniture,Table,Computer Table,South,Bangalore,6,35751,0.2,171604.8,117183.6,54421.2,214506,31.713098934295548,2025-02,2025
O1636,2025-07-01,C051,Vikram,Office Supplies,Pen,Parker Pen,South,Bangalore,6,18930,0.2,90864.0,64481.68,26382.32,113580,29.03495333685508,2025-07,2025
